AccountNumber,IsShared,cluster,Holder
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,1,a1
iban1,1,2,a2
iban1,1,3,a3
iban1,1,4,a4
iban2,0,,a5
iban2,0,,a5
iban3,0,,a6
iban3,0,,a6
iban4,0,,a7
iban4,0,,a7
iban5,0,,a8
iban5,0,,a8
iban6,0,,a9
iban6,0,,a9
iban7,0,,a10
iban7,0,,a10
iban8,0,,a11
iban8,0,,a11
iban9,0,,a12
iban9,0,,a12
iban9,0,,a12
iban9,0,,a12
iban10,0,,a13
iban10,0,,a13
iban11,0,,a14
iban11,0,,a14
iban11,0,,a14
iban11,0,,a14
iban11,0,,a14
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,2,a16
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban12,1,1,a15
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban13,0,,a17
iban14,0,,a18
iban14,0,,a18
iban15,0,,a19
iban15,0,,a19
iban16,0,,a20
iban16,0,,a20
iban17,0,,a21
iban17,0,,a21
iban18,0,,a22
iban18,0,,a22
iban18,0,,a22
iban19,0,,a23
iban19,0,,a23
iban20,0,,a24
iban20,0,,a24
iban21,0,,a25
iban21,0,,a25
iban21,0,,a25
iban22,0,,a26
iban22,0,,a26
iban23,0,,a27
iban23,0,,a27
iban24,0,,a28
iban24,0,,a28
iban24,0,,a28
iban25,0,,a29
iban25,0,,a29
iban25,0,,a29
iban25,0,,a29
iban26,0,,a30
iban26,0,,a30
iban27,0,,a31
iban27,0,,a31
iban27,0,,a31
iban28,0,,a32
iban28,0,,a32
iban28,0,,a32
iban29,0,,a33
iban29,0,,a33
iban29,0,,a33
iban30,0,,a34
iban30,0,,a34
iban30,0,,a34
iban30,0,,a34
iban30,0,,a34
iban30,0,,a34
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban31,0,,a35
iban32,0,,a36
iban32,0,,a36
iban32,0,,a36
iban33,0,,a37
iban33,0,,a37
iban33,0,,a37
iban34,0,,a38
iban34,0,,a38
iban34,0,,a38
iban35,0,,a39
iban35,0,,a39
iban36,0,,a40
iban36,0,,a40
iban36,0,,a40
iban36,0,,a40
iban37,0,,a41
iban37,0,,a41
iban38,0,,a42
iban38,0,,a42
iban39,0,,a43
iban39,0,,a43
iban39,0,,a43
iban40,0,,a44
iban40,0,,a44
iban41,0,,a45
iban41,0,,a45
iban42,0,,a46
iban42,0,,a46
iban43,0,,a47
iban43,0,,a47
iban43,0,,a47
iban44,0,,a48
iban44,0,,a48
iban45,0,,a49
iban45,0,,a49
iban46,0,,a50
iban46,0,,a50
iban47,0,,a51
iban47,0,,a51
iban48,0,,a52
iban48,0,,a52
iban49,0,,a53
iban49,0,,a53
iban49,0,,a53
iban50,0,,a54
iban50,0,,a54
iban51,0,,a55
iban51,0,,a55
iban51,0,,a55
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban52,0,,a56
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban53,0,,a57
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban54,0,,a58
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban55,0,,a59
iban56,0,,a60
iban56,0,,a60
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban57,0,,a61
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban58,0,,a62
iban59,0,,a63
iban59,0,,a63
iban59,0,,a63
iban60,0,,a64
iban60,0,,a64
iban60,0,,a64
iban61,0,,a65
iban61,0,,a65
iban61,0,,a65
iban61,0,,a65
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban62,0,,a66
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban63,0,,a67
iban64,0,,a68
iban64,0,,a68
iban64,0,,a68
iban64,0,,a68
iban64,0,,a68
iban64,0,,a68
iban64,0,,a68
iban65,0,,a69
iban65,0,,a69
iban65,0,,a69
iban65,0,,a69
iban66,0,,a70
iban66,0,,a70
iban66,0,,a70
iban66,0,,a70
iban66,0,,a70
iban66,0,,a70
iban67,0,,a71
iban67,0,,a71
iban67,0,,a71
iban68,0,,a72
iban68,0,,a72
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban69,0,,a73
iban70,0,,a74
iban70,0,,a74
iban70,0,,a74
iban70,0,,a74
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban71,0,,a75
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban72,0,,a76
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban73,0,,a77
iban74,0,,a78
iban74,0,,a78
iban74,0,,a78
iban74,0,,a78
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban75,0,,a79
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban76,0,,a80
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban77,0,,a81
iban78,0,,a82
iban78,0,,a82
iban78,0,,a82
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban79,0,,a83
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban80,0,,a84
iban81,0,,a85
iban81,0,,a85
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban82,0,,a86
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban83,0,,a87
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban84,0,,a88
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban85,0,,a89
iban86,0,,a90
iban86,0,,a90
iban87,0,,a91
iban87,0,,a91
iban88,0,,a92
iban88,0,,a92
iban88,0,,a92
iban89,0,,a93
iban89,0,,a93
iban89,0,,a93
iban90,0,,a94
iban90,0,,a94
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban91,0,,a95
iban92,0,,a96
iban92,0,,a96
iban92,0,,a96
iban93,0,,a97
iban93,0,,a97
iban93,0,,a97
iban93,0,,a97
iban94,0,,a98
iban94,0,,a98
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban95,0,,a99
iban96,0,,a100
iban96,0,,a100
iban96,0,,a100
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban97,0,,a101
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban98,0,,a102
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban99,0,,a103
iban100,0,,a104
iban100,0,,a104
iban100,0,,a104
iban101,0,,a105
iban101,0,,a105
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban102,0,,a106
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban103,0,,a107
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban104,0,,a108
iban105,0,,a109
iban105,0,,a109
iban105,0,,a109
iban105,0,,a109
iban105,0,,a109
iban106,0,,a110
iban106,0,,a110
iban106,0,,a110
iban106,0,,a110
iban106,0,,a110
iban106,0,,a110
iban107,0,,a111
iban107,0,,a111
iban108,0,,a112
iban108,0,,a112
iban108,0,,a112
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban109,0,,a113
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban110,0,,a114
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban111,0,,a115
iban112,0,,a116
iban112,0,,a116
iban112,0,,a116
iban112,0,,a116
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban113,0,,a117
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban114,0,,a118
iban115,0,,a119
iban115,0,,a119
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban116,0,,a120
iban117,0,,a121
iban117,0,,a121
iban118,0,,a122
iban118,0,,a122
iban119,0,,a123
iban119,0,,a123
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban120,0,,a124
iban121,0,,a125
iban121,0,,a125
iban122,0,,a126
iban122,0,,a126
iban122,0,,a126
iban123,0,,a127
iban123,0,,a127
iban124,0,,a128
iban124,0,,a128
iban124,0,,a128
iban125,0,,a129
iban125,0,,a129
iban126,0,,a130
iban126,0,,a130
iban127,0,,a131
iban127,0,,a131
iban127,0,,a131
iban128,0,,a132
iban128,0,,a132
iban129,0,,a133
iban129,0,,a133
iban130,0,,a134
iban130,0,,a134
iban131,0,,a135
iban131,0,,a135
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban132,0,,a136
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban133,0,,a137
iban134,0,,a138
iban134,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban135,0,,a138
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban136,0,,a139
iban137,0,,a140
iban137,0,,a140
iban138,0,,a141
iban138,0,,a141
iban139,0,,a142
iban139,0,,a142
iban140,0,,a143
iban140,0,,a143
iban141,0,,a144
iban141,0,,a144
iban141,0,,a144
iban142,0,,a145
iban142,0,,a145
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban143,0,,a146
iban144,0,,a147
iban144,0,,a147
iban145,0,,a148
iban145,0,,a148
iban146,0,,a149
iban146,0,,a149
iban147,0,,a150
iban147,0,,a150
iban147,0,,a150
iban147,0,,a150
iban148,0,,a151
iban148,0,,a151
iban148,0,,a151
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban149,0,,a152
iban150,0,,a153
iban150,0,,a153
iban150,0,,a153
iban150,0,,a153
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban151,0,,a154
iban152,0,,a155
iban152,0,,a155
iban152,0,,a155
iban153,0,,a156
iban153,0,,a156
iban154,0,,a157
iban154,0,,a157
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban155,0,,a158
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban156,0,,a159
iban157,0,,a160
iban157,0,,a160
iban158,1,1,a161
iban158,1,2,a162
iban159,1,1,a163
iban159,1,2,a164
iban160,0,,a165
iban160,0,,a165
iban160,0,,a165
iban161,1,1,a166
iban161,1,1,a166
iban161,1,1,a167
iban161,1,1,a167
iban161,1,1,a167
iban161,1,1,a167
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,3,a169
iban161,1,4,a170
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,2,a168
iban161,1,1,a167
iban161,1,1,a167
iban161,1,5,a171
iban161,1,2,a168
iban161,1,5,a172
iban161,1,5,a172
iban161,1,2,a168
iban161,1,2,a168
iban161,1,1,a166
iban161,1,5,a172
iban161,1,7,a173
iban161,1,8,a174
iban161,1,6,a175
iban161,1,2,a168
iban162,1,1,a176
iban162,1,2,a177
iban163,0,,a178
iban163,0,,a178
iban163,0,,a178
iban163,0,,a178
iban164,0,,a179
iban164,0,,a179
iban164,0,,a179
iban164,0,,a179
iban164,0,,a179
iban164,0,,a179
